rank,property_id,address,latitude,longitude,price,bathrooms,bedrooms,area,zestimate,rent_zestimate,days_on_zillow,image,listing_type,broker_name,input,property_url,listing_url
645,28396158,"8306 Cherry Blossom Dr, Highlands, TX 77562",29.816933000000002,-95.021479,149900.0,2.0,3.0,1376.0 sqft,193700.0,1595.0,0.0,https://photos.zillowstatic.com/fp/c583fa33f3fae2ee440bbd3691845dba-p_e.jpg,House for sale,ListWithFreedom.com,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8306-Cherry-Blossom-Dr-Highlands-TX-77562/28396158_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
211,26337061,"4262 Greystone Dr, San Antonio, TX 78233",29.540360999999997,-98.407735,206900.0,2.0,4.0,1554.0 sqft,182800.0,1494.0,0.0,https://photos.zillowstatic.com/fp/3352500a5d4096d82805e9157934ce76-p_e.jpg,House for sale,JPAR San Antonio,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/4262-Greystone-Dr-San-Antonio-TX-78233/26337061_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
494,27680538,"463 Pompano St, Bayou Vista, TX 77563",29.325595,-94.941357,450000.0,2.0,3.0,1440.0 sqft,348400.0,1866.0,0.0,https://photos.zillowstatic.com/fp/ef7b5b4685188d6c4765b39ce9520244-p_e.jpg,House for sale,JLA Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/463-Pompano-St-Bayou-Vista-TX-77563/27680538_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
270,122625111,"11606 Flor Marsha St, El Paso, TX 79927",31.616715999999997,-106.268533,170000.0,2.0,3.0,1207.0 sqft,167000.0,1317.0,0.0,https://photos.zillowstatic.com/fp/561d3b003068cae4643a91108bcae53d-p_e.jpg,House for sale,Home Pros Real Estate Group,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/11606-Flor-Marsha-St-El-Paso-TX-79927/122625111_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
706,2069285845,"25418 Glacier Lake Dr, Cleveland, TX 77328",30.287772999999998,-95.169206,280900.0,3.0,5.0,2593.0 sqft,278000.0,2227.0,0.0,https://photos.zillowstatic.com/fp/75541c78e84bf999b88ad78077dc98d9-p_e.jpg,New construction,LGI Homes,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/25418-Glacier-Lake-Dr-Cleveland-TX-77328/2069285845_zpid/,https://www.zillow.com/homes/TX_rb/18_p/
517,28700365,"121 S Park Dr, Montgomery, TX 77356",30.36593,-95.59661,425000.0,4.0,5.0,3693.0 sqft,450900.0,2731.0,0.0,https://photos.zillowstatic.com/fp/96fc7977a8bafe03344d18dadd4d5d8a-p_e.jpg,House for sale,Coldwell Banker Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/121-S-Park-Dr-Montgomery-TX-77356/28700365_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
722,2069286212,"10753 Castle Rock Dr, Cleveland, TX 77328",30.287903000000004,-95.168712,279900.0,3.0,5.0,2593.0 sqft,277300.0,2227.0,0.0,https://photos.zillowstatic.com/fp/4357edaab9d4715cab585b61d90672aa-p_e.jpg,New construction,LGI Homes,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/10753-Castle-Rock-Dr-Cleveland-TX-77328/2069286212_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
10,28845843,"620 Sandkey Dr, Port Aransas, TX 78373",27.812191,-97.07366800000001,525000.0,1.0,2.0,945.0 sqft,501300.0,2942.0,0.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=27.812191,-97.073668&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=eala9m1SDfz6EHmdkbhc5SSDlLk=",House for sale,K & M Premier Real Estate,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/620-Sandkey-Dr-Port-Aransas-TX-78373/28845843_zpid/,https://www.zillow.com/homes/TX_rb/
40,26131035,"131 Glenwood Ct, San Antonio, TX 78210",29.388786,-98.478424,215000.0,2.0,3.0,1734.0 sqft,230200.0,1770.0,0.0,https://photos.zillowstatic.com/fp/b140dbc68f1fca3a14ec2cbf48ed698d-p_e.jpg,House for sale,Keller Williams Boerne,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/131-Glenwood-Ct-San-Antonio-TX-78210/26131035_zpid/,https://www.zillow.com/homes/TX_rb/
701,27459764,"3105 Hector Dr, El Paso, TX 79935",31.784454999999998,-106.327743,265000.0,2.0,3.0,1957.0 sqft,212400.0,1517.0,0.0,https://photos.zillowstatic.com/fp/76efd0e15aaa53477353bd664df5d353-p_e.jpg,House for sale,Clear View Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3105-Hector-Dr-El-Paso-TX-79935/27459764_zpid/,https://www.zillow.com/homes/TX_rb/18_p/
104,124396734,"470 Eastern Phoebe, San Antonio, TX 78253",29.438734999999998,-98.800475,310000.0,4.0,5.0,2685.0 sqft,316900.0,2095.0,0.0,https://photos.zillowstatic.com/fp/0a65b02458ae5eeedecea683ae96151e-p_e.jpg,House for sale,Texas Premier Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/470-Eastern-Phoebe-San-Antonio-TX-78253/124396734_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
457,80019757,"10212 Villa Del Lago, San Antonio, TX 78245",29.392638,-98.691638,230000.0,2.0,3.0,1639.0 sqft,234600.0,1680.0,0.0,https://photos.zillowstatic.com/fp/0f1ede12c488bc19b15ecc81e7d65f86-p_e.jpg,House for sale,San Antonio's Finest Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/10212-Villa-Del-Lago-San-Antonio-TX-78245/80019757_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
209,26471262,"8035 Robbins Glade, Converse, TX 78109",29.505416999999998,-98.327993,250000.0,2.0,3.0,2105.0 sqft,203600.0,1688.0,0.0,https://photos.zillowstatic.com/fp/f8e50b3dd790da3acf90727c4e7a842d-p_e.jpg,House for sale,Opendoor Brokerage LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8035-Robbins-Glade-Converse-TX-78109/26471262_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
789,2083505010,"29871 Woodsons Edge Way, Spring, TX 77386",30.128214,-95.383338,325000.0,3.0,4.0,2340.0 sqft,368300.0,2394.0,0.0,https://photos.zillowstatic.com/fp/8183320a0bb3e24cb4ebcb41bc088d5c-p_e.jpg,House for sale,Walzel Properties,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/29871-Woodsons-Edge-Way-Spring-TX-77386/2083505010_zpid/,https://www.zillow.com/homes/TX_rb/20_p/
796,29592816,"12520 Sir Christophers Cv, Austin, TX 78729",30.441759,-97.76300400000001,642950.0,3.0,3.0,2026.0 sqft,550400.0,2495.0,0.0,https://photos.zillowstatic.com/fp/dd15e9ad6449b63e06987135e6978060-p_e.jpg,Active,Orchard Brokerage,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/12520-Sir-Christophers-Cv-Austin-TX-78729/29592816_zpid/,https://www.zillow.com/homes/TX_rb/20_p/
451,2069580888,"1136 Sienna Forest Ln, Pinehurst, TX 77362",30.1505,-95.6773,460000.0,5.0,4.0,3008.0 sqft,460300.0,3067.0,0.0,https://photos.zillowstatic.com/fp/ae4af15cc3e6b0561443a03521c7d613-p_e.jpg,New construction,LennarVillageBldr-JaredTurner,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1136-Sienna-Forest-Ln-Pinehurst-TX-77362/2069580888_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
672,214448713,"1797 Jeddo Rd, Rosanky, TX 78953",29.823408,-97.30581600000001,500000.0,2.0,2.0,2354.0 sqft,369000.0,1414.0,0.0,https://photos.zillowstatic.com/fp/feaf257a6ace73234a0d02b69130e1bc-p_e.jpg,Active,Lone Star Realty - Lockhart,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1797-Jeddo-Rd-Rosanky-TX-78953/214448713_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
210,97641666,"2225 Crary Mdw, Schertz, TX 78154",29.571063,-98.270962,401000.0,2.0,4.0,2699.0 sqft,379600.0,2209.0,0.0,https://photos.zillowstatic.com/fp/adc82f9be07f43ccc0dfdb8d669fac86-p_e.jpg,House for sale,Opendoor Brokerage LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2225-Crary-Mdw-Schertz-TX-78154/97641666_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
662,27643684,"2217 19th Ave N, Texas City, TX 77590",29.402572999999997,-94.92727099999999,145000.0,1.0,3.0,1052.0 sqft,158100.0,1350.0,0.0,https://photos.zillowstatic.com/fp/5d8e9388376dda6265fe9290f673f07a-p_e.jpg,House for sale,"UTR TEXAS, REALTORS",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2217-19th-Ave-N-Texas-City-TX-77590/27643684_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
367,70534631,"12713 Tierra Roman Dr, El Paso, TX 79938",31.804038000000002,-106.24893300000001,230000.0,2.0,4.0,1810.0 sqft,213800.0,1557.0,0.0,https://photos.zillowstatic.com/fp/72ee9ffe5598a129e4d2b53c3a73a571-p_e.jpg,House for sale,Mario Ayala Real Estate Group,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/12713-Tierra-Roman-Dr-El-Paso-TX-79938/70534631_zpid/,https://www.zillow.com/homes/TX_rb/10_p/
103,69639490,"7718 Cortland Oak, San Antonio, TX 78254",29.51088,-98.707769,224950.0,2.0,3.0,1434.0 sqft,214800.0,1594.0,0.0,https://photos.zillowstatic.com/fp/f76e1e7d6bbfd1d8b9741c327d40d87e-p_e.jpg,House for sale,Ally Realty & Management,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/7718-Cortland-Oak-San-Antonio-TX-78254/69639490_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
156,27797191,"1131 Wirt Rd, Houston, TX 77055",29.788860999999997,-95.485608,1375000.0,3.0,5.0,5014.0 sqft,1376300.0,8355.0,0.0,https://photos.zillowstatic.com/fp/436eb2b083ddf4b9628c025b5d23a193-p_e.jpg,House for sale,REALM Real Estate Professional,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1131-Wirt-Rd-Houston-TX-77055/27797191_zpid/,https://www.zillow.com/homes/TX_rb/4_p/
462,50315804,"2905 Rustling Oaks Dr, Bryan, TX 77802",30.659956,-96.341943,399900.0,4.0,5.0,3072.0 sqft,380400.0,3195.0,0.0,https://photos.zillowstatic.com/fp/ca5ecb1610f5b11564eeaac58275d968-p_e.jpg,House for sale,"Coldwell Banker Apex, Realtors",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2905-Rustling-Oaks-Dr-Bryan-TX-77802/50315804_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
678,28824579,"623 Deforrest St, Corpus Christi, TX 78404",27.759494,-97.39604399999999,174999.0,1.0,2.0,1086.0 sqft,154100.0,1300.0,0.0,https://photos.zillowstatic.com/fp/a10275b6be2a177bad523380ac3c79fe-p_e.jpg,House for sale,Coldwell Banker Pacesetter Ste,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/623-Deforrest-St-Corpus-Christi-TX-78404/28824579_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
516,28068451,"10014 Wickersham Ln, Houston, TX 77042",29.738645,-95.54930300000001,459000.0,2.0,4.0,2582.0 sqft,507100.0,2900.0,0.0,https://photos.zillowstatic.com/fp/e353a91f0744c3f749d6bde5d65847a1-p_e.jpg,House for sale,Martha Turner Sotheby's,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/10014-Wickersham-Ln-Houston-TX-77042/28068451_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
637,26185150,"126 Kingsman St, Converse, TX 78109",29.503985999999998,-98.305032,210000.0,2.0,4.0,1576.0 sqft,217700.0,1680.0,0.0,https://photos.zillowstatic.com/fp/192eb9595d3ab154e5275149de9d2c30-p_e.jpg,House for sale,Watters International Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/126-Kingsman-St-Converse-TX-78109/26185150_zpid/,https://www.zillow.com/homes/TX_rb/16_p/
